"m"	"psipo"	"phipo"	"psinb"	"phinb"	"phinb.ind"	"psizip"	"phizip"	"psizinb"	"psizinb.ind"	"phizinb"	"phizinb.ind"
53.99	0.01574947	1	0.03721871	0.9427052	0.5144104	9.792343e-07	1	0.005760832	0.01169195	0.9506259	0.07809431
54	0.01573737	1	0.03720869	0.9427074	0.5144139	9.76728e-07	1	0.005759105	0.01168897	0.9506265	0.07809098
54.01	0.01572527	1	0.03719866	0.9427095	0.5144175	9.74228e-07	1	0.00575738	0.01168599	0.9506271	0.07808765
54.02	0.01571319	1	0.03718865	0.9427116	0.514421	9.717345e-07	1	0.005755656	0.01168301	0.9506277	0.07808433
54.03	0.01570111	1	0.03717863	0.9427137	0.5144245	9.692473e-07	1	0.005753932	0.01168003	0.9506284	0.078081
54.04	0.01568904	1	0.03716863	0.9427158	0.514428	9.667665e-07	1	0.005752209	0.01167706	0.950629	0.07807768
54.05	0.01567699	1	0.03715862	0.9427179	0.5144316	9.642921e-07	1	0.005750487	0.01167409	0.9506296	0.07807435
54.06	0.01566494	1	0.03714862	0.9427201	0.5144351	9.61824e-07	1	0.005748766	0.01167111	0.9506302	0.07807103
54.07	0.0156529	1	0.03713862	0.9427222	0.5144386	9.593622e-07	1	0.005747045	0.01166814	0.9506308	0.07806771
54.08	0.01564087	1	0.03712863	0.9427243	0.5144421	9.569067e-07	1	0.005745326	0.01166517	0.9506315	0.07806438
54.09	0.01562885	1	0.03711865	0.9427264	0.5144456	9.544575e-07	1	0.005743607	0.01166221	0.9506321	0.07806106
54.1	0.01561684	1	0.03710866	0.9427285	0.5144491	9.520145e-07	1	0.005741889	0.01165924	0.9506327	0.07805774
54.11	0.01560483	1	0.03709868	0.9427306	0.5144526	9.495778e-07	1	0.005740172	0.01165627	0.9506333	0.07805442
54.12	0.01559284	1	0.03708871	0.9427327	0.5144562	9.471474e-07	1	0.005738455	0.01165331	0.9506339	0.0780511
54.13	0.01558086	1	0.03707874	0.9427348	0.5144597	9.447232e-07	1	0.00573674	0.01165035	0.9506346	0.07804778
54.14	0.01556888	1	0.03706877	0.9427369	0.5144632	9.423051e-07	1	0.005735025	0.01164738	0.9506352	0.07804446
54.15	0.01555692	1	0.03705881	0.942739	0.5144667	9.398933e-07	1	0.005733311	0.01164442	0.9506358	0.07804114
54.16	0.01554496	1	0.03704885	0.9427411	0.5144702	9.374876e-07	1	0.005731598	0.01164146	0.9506364	0.07803783
54.17	0.01553302	1	0.0370389	0.9427433	0.5144737	9.350881e-07	1	0.005729886	0.01163851	0.950637	0.07803451
54.18	0.01552108	1	0.03702895	0.9427454	0.5144772	9.326948e-07	1	0.005728174	0.01163555	0.9506376	0.07803119
54.19	0.01550915	1	0.03701901	0.9427475	0.5144807	9.303075e-07	1	0.005726464	0.01163259	0.9506383	0.07802788
54.2	0.01549723	1	0.03700907	0.9427496	0.5144842	9.279264e-07	1	0.005724754	0.01162964	0.9506389	0.07802456
54.21	0.01548532	1	0.03699913	0.9427517	0.5144877	9.255514e-07	1	0.005723045	0.01162669	0.9506395	0.07802125
54.22	0.01547342	1	0.0369892	0.9427538	0.5144912	9.231824e-07	1	0.005721337	0.01162374	0.9506401	0.07801794
54.23	0.01546153	1	0.03697927	0.9427559	0.5144947	9.208195e-07	1	0.005719629	0.01162079	0.9506407	0.07801462
54.24	0.01544964	1	0.03696935	0.942758	0.5144982	9.184627e-07	1	0.005717922	0.01161784	0.9506413	0.07801131
54.25	0.01543777	1	0.03695943	0.9427601	0.5145017	9.161119e-07	1	0.005716217	0.01161489	0.950642	0.078008
54.26	0.0154259	1	0.03694951	0.9427622	0.5145052	9.137671e-07	1	0.005714512	0.01161194	0.9506426	0.07800469
54.27	0.01541405	1	0.0369396	0.9427643	0.5145087	9.114283e-07	1	0.005712808	0.011609	0.9506432	0.07800138
54.28	0.0154022	1	0.03692969	0.9427664	0.5145122	9.090955e-07	1	0.005711104	0.01160605	0.9506438	0.07799807
54.29	0.01539037	1	0.03691979	0.9427685	0.5145157	9.067686e-07	1	0.005709402	0.01160311	0.9506444	0.07799476
54.3	0.01537854	1	0.03690989	0.9427705	0.5145192	9.044477e-07	1	0.0057077	0.01160017	0.950645	0.07799145
54.31	0.01536672	1	0.0369	0.9427726	0.5145226	9.021328e-07	1	0.005705999	0.01159723	0.9506456	0.07798815
54.32	0.01535491	1	0.03689011	0.9427747	0.5145261	8.998238e-07	1	0.005704299	0.01159429	0.9506463	0.07798484
54.33	0.01534311	1	0.03688022	0.9427768	0.5145296	8.975207e-07	1	0.005702599	0.01159135	0.9506469	0.07798154
54.34	0.01533132	1	0.03687034	0.9427789	0.5145331	8.952235e-07	1	0.005700901	0.01158842	0.9506475	0.07797823
54.35	0.01531953	1	0.03686046	0.942781	0.5145366	8.929321e-07	1	0.005699203	0.01158548	0.9506481	0.07797493
54.36	0.01530776	1	0.03685059	0.9427831	0.5145401	8.906467e-07	1	0.005697506	0.01158255	0.9506487	0.07797162
